state,stateAbbrev,date,Hospitalizations,Deaths,Cases,Tested,Age_Cases [0-17],Age_Cases [18-59],Age_Cases [60+],Age_Cases [Unknown],Sex_Cases [Female],Sex_Cases [Unknown],Sex_Cases [Male],Race_Cases [American Indian/Alaska Native],Race_Cases [Asian],Race_Cases [African-American/Black],Race_Cases [Native Hawaiian/Pacific Islander],Race_Cases [Other],Race_Cases [Unknown],Race_Cases [White],Ethnicity_Cases [Hispanic/Latino],Ethnicity_Cases [Non-Hispanic/Latino],Ethnicity_Cases [Unknown],Race_Deaths [American Indian/Alaska Native],Race_Deaths [Asian],Race_Deaths [African-American/Black],Race_Deaths [Native Hawaiian/Pacific Islander],Race_Deaths [Other],Race_Deaths [Unknown],Race_Deaths [White],Ethnicity_Deaths [Hispanic/Latino],Ethnicity_Deaths [Non-Hispanic/Latino],Ethnicity_Deaths [Unknown],pullTime,ICU,Age_Cases [0-1],Age_Cases [01-04],Age_Cases [05-09],Age_Cases [10-17],Age_Cases [18-29],Age_Cases [30-39],Age_Cases [40-49],Age_Cases [50-59],Age_Cases [60-69],Age_Cases [70-79],Age_Cases [80+],Age_Cases [Missing/Unknown],Age_Deaths [0-1],Age_Deaths [01-04],Age_Deaths [05-09],Age_Deaths [10-17],Age_Deaths [18-29],Age_Deaths [30-39],Age_Deaths [40-49],Age_Deaths [50-59],Age_Deaths [60-69],Age_Deaths [70-79],Age_Deaths [80+],Age_Deaths [Missing/Unknown],Age_Hospitalizations [0-1],Age_Hospitalizations [01-04],Age_Hospitalizations [05-09],Age_Hospitalizations [10-17],Age_Hospitalizations [18-29],Age_Hospitalizations [30-39],Age_Hospitalizations [40-49],Age_Hospitalizations [50-59],Age_Hospitalizations [60-69],Age_Hospitalizations [70-79],Age_Hospitalizations [80+],Age_Hospitalizations [Missing/Unknown],Ethnicity_Hospitalizations [Hispanic/Latino],Ethnicity_Hospitalizations [Non-Hispanic/Latino],Ethnicity_Hospitalizations [Unknown],Race_Hospitalizations [African-American/Black],Race_Hospitalizations [American Indian/Alaska Native],Race_Hospitalizations [Asian],Race_Hospitalizations [Native Hawaiian/Pacific Islander],Race_Hospitalizations [Other],Race_Hospitalizations [Unknown],Race_Hospitalizations [White],Age_Deaths [Unknown],Age_Hospitalizations [Unknown]
Georgia,GA,2020-07-03,11653.0,2856,90493,1066852.0,,,,210.0,,,,71.0,1319.0,25314.0,92.0,7252.0,27063.0,29382.0,14385.0,43716.0,32392.0,3.0,47.0,1353.0,5.0,71.0,15.0,1362.0,144.0,2679.0,33.0,2020-07-03 00:00:00,2413.0,339.0,817.0,1110.0,3431.0,20586.0,15236.0,14479.0,13769.0,9736.0,5835.0,4945.0,,0.0,0.0,0.0,1.0,14.0,49.0,108.0,238.0,528.0,768.0,1149.0,,16.0,22.0,7.0,73.0,688.0,1069.0,1482.0,2193.0,2386.0,1966.0,1743.0,,1794.0,8528.0,1331.0,5466.0,12.0,204.0,13.0,1065.0,738.0,4155.0,1.0,8.0
Georgia,GA,2020-07-04,11743.0,2857,93319,1095577.0,,,,229.0,,,,69.0,1348.0,25921.0,93.0,7371.0,28521.0,29996.0,14645.0,44746.0,33928.0,3.0,47.0,1352.0,5.0,72.0,16.0,1362.0,144.0,2679.0,34.0,2020-07-04 00:00:00,2425.0,349.0,853.0,1153.0,3591.0,21534.0,15760.0,14898.0,14104.0,9941.0,5915.0,4992.0,,0.0,0.0,0.0,1.0,14.0,49.0,108.0,238.0,529.0,768.0,1149.0,,17.0,22.0,7.0,74.0,704.0,1076.0,1499.0,2204.0,2399.0,1981.0,1752.0,,1815.0,8582.0,1346.0,5501.0,12.0,207.0,13.0,1077.0,748.0,4185.0,1.0,8.0
Georgia,GA,2020-07-05,11775.0,2860,95516,1120730.0,,,,239.0,,,,71.0,1369.0,26475.0,100.0,7615.0,29449.0,30437.0,14816.0,45600.0,35100.0,3.0,47.0,1352.0,5.0,72.0,17.0,1364.0,146.0,2680.0,34.0,2020-07-05 00:00:00,2429.0,362.0,881.0,1190.0,3723.0,22266.0,16190.0,15211.0,14380.0,10068.0,5980.0,5026.0,,0.0,0.0,0.0,1.0,15.0,49.0,108.0,239.0,530.0,768.0,1149.0,,17.0,23.0,7.0,74.0,706.0,1082.0,1503.0,2208.0,2408.0,1982.0,1757.0,,1820.0,8622.0,1333.0,5523.0,12.0,207.0,13.0,1085.0,737.0,4198.0,1.0,8.0
Georgia,GA,2020-07-06,11919.0,2878,97064,1130889.0,,,,234.0,,,,71.0,1389.0,26887.0,97.0,7710.0,30032.0,30878.0,14997.0,46357.0,35710.0,3.0,47.0,1357.0,5.0,72.0,19.0,1375.0,148.0,2694.0,36.0,2020-07-06 00:00:00,2441.0,371.0,893.0,1221.0,3804.0,22678.0,16498.0,15459.0,14590.0,10201.0,6050.0,5065.0,,0.0,0.0,0.0,1.0,15.0,50.0,108.0,241.0,533.0,774.0,1155.0,,18.0,24.0,8.0,74.0,714.0,1092.0,1527.0,2239.0,2436.0,2004.0,1775.0,,1844.0,8727.0,1348.0,5579.0,12.0,208.0,13.0,1103.0,748.0,4256.0,1.0,8.0
Georgia,GA,2020-07-08,12500.0,2922,103890,1173354.0,,,,339.0,,,,74.0,1464.0,28382.0,114.0,8340.0,32826.0,32690.0,15743.0,49075.0,39072.0,3.0,47.0,1372.0,6.0,73.0,21.0,1400.0,152.0,2733.0,37.0,2020-07-08 00:00:00,2502.0,413.0,975.0,1347.0,4217.0,24570.0,17674.0,16507.0,15531.0,10705.0,6362.0,5250.0,,0.0,0.0,0.0,2.0,15.0,51.0,110.0,249.0,537.0,788.0,1169.0,,22.0,26.0,9.0,84.0,767.0,1155.0,1608.0,2343.0,2550.0,2088.0,1840.0,,1940.0,9153.0,1407.0,5821.0,12.0,219.0,14.0,1178.0,801.0,4455.0,1.0,8.0
Georgia,GA,2020-07-09,12606.0,2930,106727,1195405.0,,,,500.0,,,,75.0,1492.0,28790.0,117.0,8478.0,34645.0,33130.0,15927.0,49741.0,41059.0,3.0,47.0,1375.0,6.0,73.0,21.0,1405.0,152.0,2741.0,37.0,2020-07-09 00:00:00,2519.0,421.0,1020.0,1384.0,4360.0,25353.0,18187.0,16915.0,15919.0,10922.0,6451.0,5295.0,,0.0,0.0,0.0,1.0,15.0,51.0,110.0,249.0,538.0,790.0,1174.0,,24.0,26.0,9.0,86.0,767.0,1168.0,1626.0,2359.0,2570.0,2103.0,1850.0,,1950.0,9240.0,1416.0,5875.0,12.0,223.0,14.0,1186.0,804.0,4492.0,2.0,18.0
Georgia,GA,2020-07-10,12937.0,2965,111211,1225223.0,,,,861.0,,,,84.0,1540.0,30267.0,122.0,8962.0,35577.0,34659.0,16671.0,52263.0,42277.0,4.0,47.0,1385.0,6.0,73.0,15.0,1435.0,157.0,2784.0,24.0,2020-07-10 00:00:00,2565.0,436.0,1062.0,1452.0,4585.0,26490.0,18950.0,17616.0,16469.0,11287.0,6625.0,5378.0,,0.0,0.0,0.0,1.0,15.0,53.0,111.0,255.0,544.0,800.0,1185.0,,24.0,27.0,12.0,88.0,802.0,1198.0,1672.0,2419.0,2629.0,2147.0,1885.0,,2007.0,9485.0,1445.0,6013.0,14.0,225.0,15.0,1219.0,828.0,4623.0,1.0,34.0
Georgia,GA,2020-07-11,13205.0,2996,114401,1246857.0,,,,843.0,,,,90.0,1562.0,31052.0,128.0,9138.0,36942.0,35489.0,17081.0,53552.0,43768.0,4.0,48.0,1397.0,6.0,78.0,16.0,1447.0,162.0,2809.0,25.0,2020-07-11 00:00:00,2610.0,451.0,1117.0,1517.0,4809.0,27368.0,19520.0,18160.0,16883.0,11529.0,6746.0,5458.0,,0.0,0.0,0.0,1.0,16.0,54.0,114.0,255.0,546.0,810.0,1199.0,,24.0,28.0,13.0,94.0,827.0,1228.0,1708.0,2467.0,2675.0,2190.0,1913.0,,2056.0,9671.0,1478.0,6125.0,14.0,232.0,15.0,1250.0,865.0,4704.0,1.0,38.0
Georgia,GA,2020-07-12,13259.0,3001,116926,1268099.0,,,,864.0,,,,90.0,1571.0,31278.0,130.0,9160.0,38915.0,35782.0,17179.0,54002.0,45745.0,4.0,48.0,1398.0,6.0,78.0,16.0,1451.0,162.0,2814.0,25.0,2020-07-12 00:00:00,2621.0,461.0,1155.0,1559.0,4976.0,28107.0,19989.0,18543.0,17205.0,11707.0,6857.0,5503.0,,0.0,0.0,0.0,1.0,16.0,54.0,114.0,255.0,546.0,810.0,1204.0,,24.0,29.0,13.0,94.0,827.0,1234.0,1719.0,2472.0,2686.0,2199.0,1925.0,,2060.0,9716.0,1483.0,6142.0,14.0,235.0,15.0,1250.0,870.0,4733.0,1.0,37.0
Georgia,GA,2020-07-13,13476.0,3026,120569,1295571.0,,,,831.0,,,,90.0,1603.0,32149.0,142.0,9468.0,40522.0,36595.0,17465.0,55460.0,47644.0,4.0,48.0,1412.0,6.0,81.0,19.0,1456.0,165.0,2832.0,29.0,2020-07-13 00:00:00,2643.0,482.0,1193.0,1607.0,5130.0,29005.0,20703.0,19196.0,17699.0,12069.0,7022.0,5632.0,,0.0,0.0,0.0,1.0,18.0,55.0,116.0,258.0,553.0,813.0,1211.0,,25.0,29.0,13.0,96.0,849.0,1249.0,1745.0,2513.0,2738.0,2234.0,1950.0,,2096.0,9871.0,1509.0,6242.0,14.0,236.0,15.0,1273.0,887.0,4809.0,1.0,35.0
Georgia,GA,2020-07-14,13685.0,3054,123963,1319101.0,,,,925.0,,,,90.0,1646.0,32982.0,145.0,9761.0,41879.0,37460.0,17792.0,56680.0,49491.0,4.0,48.0,1427.0,6.0,81.0,20.0,1468.0,166.0,2856.0,32.0,2020-07-14 00:00:00,2662.0,489.0,1226.0,1653.0,5308.0,29919.0,21366.0,19723.0,18162.0,12330.0,7143.0,5719.0,,0.0,0.0,0.0,1.0,18.0,56.0,117.0,260.0,560.0,816.0,1225.0,,25.0,29.0,13.0,97.0,868.0,1276.0,1785.0,2558.0,2775.0,2254.0,1969.0,,2141.0,9999.0,1545.0,6339.0,14.0,241.0,15.0,1300.0,899.0,4877.0,1.0,36.0
Georgia,GA,2020-07-15,14102.0,3091,127834,1344161.0,,,,967.0,,,,88.0,1683.0,33849.0,147.0,9968.0,43566.0,38533.0,18261.0,58243.0,51330.0,4.0,49.0,1445.0,6.0,83.0,15.0,1489.0,171.0,2893.0,27.0,2020-07-15 00:00:00,2702.0,509.0,1280.0,1733.0,5567.0,30859.0,22065.0,20330.0,18702.0,12650.0,7351.0,5821.0,,0.0,0.0,0.0,1.0,20.0,58.0,118.0,264.0,565.0,828.0,1236.0,,26.0,31.0,14.0,97.0,899.0,1307.0,1859.0,2635.0,2864.0,2318.0,2015.0,,2202.0,10292.0,1608.0,6546.0,14.0,247.0,15.0,1337.0,940.0,5003.0,1.0,37.0
Georgia,GA,2020-07-16,14346.0,3104,131275,1371655.0,,,,1016.0,,,,92.0,1715.0,34493.0,153.0,10238.0,45249.0,39335.0,18563.0,59421.0,53291.0,4.0,49.0,1450.0,6.0,82.0,17.0,1496.0,171.0,2903.0,30.0,2020-07-16 00:00:00,2736.0,524.0,1323.0,1796.0,5797.0,31781.0,22649.0,20876.0,19175.0,12967.0,7477.0,5894.0,,0.0,0.0,0.0,1.0,20.0,59.0,119.0,268.0,565.0,830.0,1241.0,,27.0,32.0,16.0,98.0,918.0,1341.0,1904.0,2688.0,2893.0,2354.0,2037.0,,2253.0,10450.0,1643.0,6637.0,14.0,251.0,15.0,1374.0,976.0,5079.0,1.0,38.0
Georgia,GA,2020-07-17,14647.0,3132,135183,1394427.0,,,,919.0,,,,96.0,1750.0,35319.0,157.0,10457.0,47143.0,40261.0,18957.0,60765.0,55461.0,4.0,49.0,1461.0,7.0,86.0,21.0,1504.0,176.0,2922.0,34.0,2020-07-17 00:00:00,2781.0,514.0,1378.0,1870.0,6054.0,32923.0,23390.0,21542.0,19705.0,13266.0,7659.0,5963.0,,0.0,0.0,0.0,1.0,23.0,59.0,125.0,273.0,565.0,836.0,1250.0,,27.0,33.0,15.0,102.0,937.0,1372.0,1952.0,2756.0,2949.0,2402.0,2070.0,,2294.0,10667.0,1686.0,6771.0,14.0,255.0,15.0,1401.0,1018.0,5173.0,0.0,32.0
Georgia,GA,2020-07-18,14961.0,3168,139872,1431797.0,,,,953.0,,,,100.0,1787.0,36504.0,164.0,10687.0,49089.0,41541.0,19436.0,62708.0,57728.0,4.0,49.0,1470.0,7.0,87.0,35.0,1516.0,181.0,2940.0,47.0,2020-07-18 00:00:00,2819.0,525.0,1433.0,1955.0,6364.0,34087.0,24260.0,22344.0,20305.0,13693.0,7868.0,6085.0,,0.0,0.0,0.0,1.0,22.0,60.0,129.0,278.0,569.0,847.0,1262.0,,28.0,34.0,16.0,105.0,960.0,1407.0,2005.0,2815.0,3002.0,2458.0,2097.0,,2328.0,10890.0,1743.0,6921.0,14.0,256.0,18.0,1430.0,1054.0,5268.0,0.0,34.0
Georgia,GA,2020-07-19,14961.0,3168,139872,1431797.0,,,,953.0,,,,100.0,1787.0,36504.0,164.0,10687.0,49089.0,41541.0,19436.0,62708.0,57728.0,4.0,49.0,1470.0,7.0,87.0,35.0,1516.0,181.0,2940.0,47.0,2020-07-19 00:00:00,2819.0,525.0,1433.0,1955.0,6364.0,34087.0,24260.0,22344.0,20305.0,13693.0,7868.0,6085.0,,0.0,0.0,0.0,1.0,22.0,60.0,129.0,278.0,569.0,847.0,1262.0,,28.0,34.0,16.0,105.0,960.0,1407.0,2005.0,2815.0,3002.0,2458.0,2097.0,,2328.0,10890.0,1743.0,6921.0,14.0,256.0,18.0,1430.0,1054.0,5268.0,0.0,34.0
Georgia,GA,2020-07-20,15047.0,3176,145575,1479133.0,,,,975.0,,,,106.0,1806.0,37250.0,182.0,10914.0,53017.0,42300.0,19647.0,63897.0,62031.0,4.0,49.0,1473.0,7.0,88.0,36.0,1519.0,182.0,2947.0,47.0,2020-07-20 00:00:00,2829.0,540.0,1503.0,2080.0,6762.0,35563.0,25303.0,23267.0,21042.0,14190.0,8127.0,6223.0,,0.0,0.0,0.0,1.0,22.0,60.0,130.0,280.0,571.0,848.0,1264.0,,28.0,33.0,17.0,105.0,965.0,1413.0,2021.0,2831.0,3019.0,2475.0,2108.0,,2334.0,10956.0,1757.0,6953.0,14.0,256.0,18.0,1442.0,1062.0,5302.0,0.0,32.0
Georgia,GA,2020-07-21,15494.0,3254,148988,1501164.0,,,,1008.0,,,,109.0,1842.0,38168.0,178.0,11114.0,54074.0,43503.0,20056.0,65340.0,63592.0,5.0,51.0,1497.0,7.0,95.0,44.0,1555.0,189.0,3006.0,59.0,2020-07-21 00:00:00,2904.0,561.0,1558.0,2141.0,6992.0,36459.0,25879.0,23773.0,21542.0,14469.0,8286.0,6320.0,,0.0,0.0,0.0,1.0,24.0,60.0,132.0,291.0,579.0,873.0,1293.0,,32.0,33.0,19.0,112.0,1003.0,1455.0,2078.0,2915.0,3103.0,2545.0,2166.0,,2392.0,11267.0,1835.0,7144.0,15.0,260.0,18.0,1478.0,1080.0,5499.0,1.0,33.0
Georgia,GA,2020-07-22,15922.0,3335,152302,1523001.0,,,,1015.0,,,,114.0,1875.0,39406.0,181.0,11333.0,54674.0,44719.0,20562.0,67284.0,64456.0,5.0,53.0,1525.0,7.0,100.0,47.0,1598.0,196.0,3074.0,65.0,2020-07-22 00:00:00,2967.0,574.0,1591.0,2207.0,7217.0,37187.0,26444.0,24318.0,22044.0,14804.0,8472.0,6429.0,,0.0,0.0,0.0,1.0,24.0,63.0,135.0,300.0,593.0,898.0,1320.0,,32.0,36.0,20.0,118.0,1040.0,1500.0,2147.0,2985.0,3190.0,2602.0,2220.0,,2454.0,11580.0,1888.0,7325.0,15.0,263.0,18.0,1518.0,1109.0,5674.0,1.0,32.0
Georgia,GA,2020-07-23,16353.0,3360,156588,1544964.0,,,,1032.0,,,,121.0,1936.0,40774.0,185.0,11656.0,55828.0,46088.0,21123.0,69517.0,65948.0,5.0,55.0,1548.0,7.0,101.0,24.0,1620.0,200.0,3115.0,45.0,2020-07-23 00:00:00,3034.0,594.0,1646.0,2270.0,7490.0,38231.0,27209.0,25026.0,22636.0,15222.0,8673.0,6559.0,,0.0,0.0,0.0,1.0,26.0,62.0,134.0,304.0,603.0,902.0,1327.0,,34.0,37.0,19.0,121.0,1071.0,1550.0,2204.0,3059.0,3284.0,2660.0,2280.0,,2522.0,11915.0,1916.0,7523.0,15.0,272.0,20.0,1558.0,1143.0,5822.0,1.0,34.0
Georgia,GA,2020-07-24,16752.0,3442,161401,1594277.0,,,,1061.0,,,,123.0,1992.0,41874.0,193.0,11924.0,58028.0,47267.0,21585.0,71366.0,68450.0,4.0,56.0,1577.0,7.0,106.0,29.0,1663.0,203.0,3186.0,53.0,2020-07-24 00:00:00,3119.0,608.0,1713.0,2385.0,7797.0,39390.0,28055.0,25847.0,23313.0,15630.0,8926.0,6676.0,,0.0,0.0,0.0,1.0,26.0,62.0,138.0,306.0,618.0,923.0,1367.0,,35.0,39.0,20.0,125.0,1088.0,1585.0,2261.0,3145.0,3362.0,2728.0,2331.0,,2570.0,12214.0,1968.0,7702.0,16.0,278.0,20.0,1590.0,1185.0,5961.0,1.0,33.0
Georgia,GA,2020-07-25,17029.0,3495,165188,1622712.0,,,,1003.0,,,,126.0,2046.0,42970.0,200.0,12171.0,59250.0,48425.0,22052.0,73093.0,70043.0,4.0,59.0,1597.0,7.0,105.0,32.0,1691.0,205.0,3237.0,53.0,2020-07-25 00:00:00,3158.0,633.0,1766.0,2448.0,8073.0,40365.0,28747.0,26464.0,23850.0,15974.0,9079.0,6786.0,,0.0,0.0,0.0,1.0,26.0,62.0,141.0,313.0,632.0,933.0,1386.0,,36.0,39.0,20.0,126.0,1115.0,1621.0,2304.0,3181.0,3411.0,2765.0,2375.0,,2611.0,12420.0,1998.0,7820.0,16.0,282.0,20.0,1606.0,1212.0,6073.0,1.0,36.0
Georgia,GA,2020-07-26,17091.0,3498,167953,1645994.0,,,,1001.0,,,,132.0,2067.0,43532.0,206.0,12310.0,60686.0,49020.0,22291.0,73980.0,71682.0,4.0,59.0,1597.0,7.0,105.0,32.0,1694.0,205.0,3240.0,53.0,2020-07-26 00:00:00,3168.0,656.0,1828.0,2515.0,8275.0,41044.0,29219.0,26919.0,24242.0,16222.0,9192.0,6840.0,,0.0,0.0,0.0,1.0,26.0,62.0,141.0,313.0,633.0,934.0,1387.0,,36.0,39.0,20.0,126.0,1118.0,1622.0,2309.0,3193.0,3425.0,2783.0,2384.0,,2613.0,12481.0,1997.0,7836.0,16.0,282.0,20.0,1607.0,1211.0,6119.0,1.0,36.0
Georgia,GA,2020-07-27,17138.0,3509,170843,1672825.0,,,,993.0,,,,133.0,2077.0,43914.0,207.0,12444.0,62572.0,49496.0,22445.0,74548.0,73850.0,4.0,59.0,1598.0,7.0,106.0,33.0,1702.0,208.0,3246.0,55.0,2020-07-27 00:00:00,3172.0,666.0,1869.0,2565.0,8442.0,41822.0,29730.0,27384.0,24670.0,16475.0,9325.0,6902.0,,0.0,0.0,0.0,1.0,27.0,62.0,141.0,314.0,637.0,934.0,1390.0,,36.0,39.0,20.0,127.0,1121.0,1624.0,2312.0,3204.0,3438.0,2790.0,2391.0,,2620.0,12515.0,2003.0,7854.0,16.0,283.0,20.0,1607.0,1218.0,6140.0,3.0,36.0
Georgia,GA,2020-07-28,17138.0,3509,170843,1672825.0,,,,993.0,,,,133.0,2077.0,43914.0,207.0,12444.0,62572.0,49496.0,22445.0,74548.0,73850.0,4.0,59.0,1598.0,7.0,106.0,33.0,1702.0,208.0,3246.0,55.0,2020-07-28 00:00:00,3172.0,666.0,1869.0,2565.0,8442.0,41822.0,29730.0,27384.0,24670.0,16475.0,9325.0,6902.0,,0.0,0.0,0.0,1.0,27.0,62.0,141.0,314.0,637.0,934.0,1390.0,,36.0,39.0,20.0,127.0,1121.0,1624.0,2312.0,3204.0,3438.0,2790.0,2391.0,,2620.0,12515.0,2003.0,7854.0,16.0,283.0,20.0,1607.0,1218.0,6140.0,3.0,36.0
Georgia,GA,2020-07-29,17964.0,3642,178323,1734108.0,,,,1136.0,,,,128.0,2186.0,46025.0,222.0,12937.0,64903.0,51922.0,23439.0,78172.0,76712.0,3.0,62.0,1645.0,7.0,110.0,49.0,1766.0,216.0,3349.0,77.0,2020-07-29 00:00:00,3301.0,696.0,1958.0,2697.0,8944.0,43506.0,30974.0,28570.0,25756.0,17165.0,9762.0,7159.0,,0.0,0.0,0.0,1.0,27.0,68.0,148.0,328.0,659.0,971.0,1437.0,,37.0,40.0,21.0,134.0,1169.0,1697.0,2421.0,3348.0,3604.0,2947.0,2506.0,,2713.0,13120.0,2131.0,8198.0,15.0,293.0,21.0,1692.0,1304.0,6441.0,3.0,40.0
Georgia,GA,2020-07-30,18303.0,3671,182286,1765491.0,,,,1310.0,,,,135.0,2243.0,47045.0,232.0,13200.0,66186.0,53245.0,23959.0,79970.0,78357.0,2.0,63.0,1665.0,7.0,111.0,42.0,1781.0,218.0,3390.0,63.0,2020-07-30 00:00:00,3354.0,716.0,2002.0,2767.0,9179.0,44409.0,31604.0,29253.0,26337.0,17524.0,9954.0,7231.0,,0.0,0.0,0.0,1.0,27.0,69.0,149.0,332.0,668.0,980.0,1443.0,,37.0,39.0,23.0,138.0,1198.0,1719.0,2463.0,3418.0,3678.0,2997.0,2552.0,,2754.0,13376.0,2173.0,8351.0,14.0,298.0,22.0,1725.0,1331.0,6562.0,2.0,41.0
Georgia,GA,2020-07-31,18689.0,3752,186352,1801231.0,,,,1549.0,,,,149.0,2300.0,47983.0,237.0,13485.0,67649.0,54549.0,24420.0,81720.0,80212.0,3.0,63.0,1699.0,7.0,113.0,46.0,1821.0,224.0,3454.0,74.0,2020-07-31 00:00:00,3414.0,729.0,2039.0,2858.0,9432.0,45323.0,32271.0,29813.0,26891.0,17916.0,10184.0,7347.0,,0.0,0.0,0.0,1.0,28.0,72.0,152.0,340.0,683.0,999.0,1475.0,,37.0,42.0,23.0,142.0,1219.0,1763.0,2523.0,3476.0,3760.0,3062.0,2600.0,,2803.0,13649.0,2237.0,8499.0,15.0,302.0,23.0,1763.0,1384.0,6703.0,2.0,42.0
Georgia,GA,2020-08-01,18995.0,3825,190012,1825361.0,,,,1742.0,,,,157.0,2347.0,48811.0,236.0,13718.0,69063.0,55680.0,24780.0,83169.0,82063.0,3.0,64.0,1720.0,8.0,114.0,49.0,1867.0,229.0,3515.0,81.0,2020-08-01 00:00:00,3475.0,744.0,2098.0,2924.0,9662.0,46104.0,32842.0,30363.0,27427.0,18256.0,10378.0,7472.0,,0.0,0.0,0.0,1.0,28.0,75.0,153.0,348.0,691.0,1022.0,1505.0,,37.0,41.0,23.0,143.0,1244.0,1791.0,2568.0,3524.0,3828.0,3114.0,2638.0,,2841.0,13876.0,2278.0,8620.0,15.0,310.0,25.0,1785.0,1418.0,6822.0,2.0,44.0
Georgia,GA,2020-08-02,19064.0,3840,193177,1856411.0,,,,1870.0,,,,160.0,2376.0,49354.0,237.0,13910.0,70807.0,56333.0,24984.0,84049.0,84144.0,3.0,64.0,1722.0,8.0,117.0,50.0,1876.0,232.0,3525.0,83.0,2020-08-02 00:00:00,3496.0,752.0,2141.0,2987.0,9835.0,46888.0,33353.0,30860.0,27901.0,18507.0,10529.0,7554.0,,0.0,0.0,0.0,1.0,28.0,75.0,155.0,352.0,696.0,1025.0,1507.0,,37.0,41.0,24.0,144.0,1251.0,1798.0,2578.0,3536.0,3844.0,3126.0,2644.0,,2847.0,13929.0,2288.0,8645.0,15.0,311.0,25.0,1792.0,1431.0,6845.0,1.0,41.0
Georgia,GA,2020-08-03,19124.0,3842,195435,1880274.0,,,,2020.0,,,,160.0,2396.0,49716.0,238.0,14027.0,72138.0,56760.0,25148.0,84559.0,85728.0,3.0,64.0,1722.0,8.0,117.0,51.0,1877.0,232.0,3526.0,84.0,2020-08-03 00:00:00,3512.0,758.0,2178.0,3024.0,9972.0,47446.0,33675.0,31201.0,28212.0,18705.0,10628.0,7616.0,,0.0,0.0,0.0,1.0,28.0,75.0,155.0,352.0,697.0,1026.0,1507.0,,39.0,42.0,24.0,147.0,1254.0,1805.0,2582.0,3541.0,3857.0,3136.0,2657.0,,2855.0,13973.0,2296.0,8666.0,15.0,310.0,25.0,1794.0,1438.0,6876.0,1.0,40.0
Georgia,GA,2020-08-04,19426.0,3921,197948,1898517.0,,,,2163.0,,,,156.0,2458.0,50528.0,247.0,14235.0,72495.0,57829.0,25567.0,85984.0,86397.0,3.0,65.0,1753.0,8.0,119.0,57.0,1916.0,234.0,3594.0,93.0,2020-08-04 00:00:00,3556.0,765.0,2200.0,3063.0,10106.0,47961.0,34051.0,31571.0,28589.0,18969.0,10796.0,7714.0,,0.0,0.0,0.0,1.0,28.0,76.0,161.0,359.0,711.0,1045.0,1539.0,,40.0,43.0,24.0,149.0,1278.0,1837.0,2607.0,3598.0,3932.0,3182.0,2695.0,,2905.0,14169.0,2352.0,8784.0,15.0,316.0,26.0,1824.0,1476.0,6985.0,1.0,41.0
Georgia,GA,2020-08-05,19788.0,3984,201713,1931750.0,,,,2324.0,,,,157.0,2520.0,51523.0,249.0,14469.0,73495.0,59300.0,26014.0,88105.0,87594.0,3.0,68.0,1775.0,7.0,122.0,62.0,1947.0,238.0,3648.0,98.0,2020-08-05 00:00:00,3616.0,774.0,2238.0,3119.0,10296.0,48754.0,34640.0,32176.0,29135.0,19345.0,11037.0,7875.0,,0.0,0.0,0.0,1.0,30.0,77.0,162.0,367.0,727.0,1058.0,1561.0,,42.0,44.0,25.0,152.0,1310.0,1875.0,2654.0,3656.0,4001.0,3247.0,2741.0,,2952.0,14430.0,2406.0,8922.0,16.0,320.0,26.0,1867.0,1520.0,7117.0,1.0,41.0
Georgia,GA,2020-08-06,20002.0,4026,204895,1963778.0,,,,2562.0,,,,163.0,2562.0,52247.0,248.0,14626.0,74789.0,60260.0,26379.0,89388.0,89128.0,4.0,66.0,1798.0,7.0,124.0,49.0,1978.0,242.0,3708.0,76.0,2020-08-06 00:00:00,3647.0,781.0,2282.0,3187.0,10488.0,49423.0,35195.0,32688.0,29539.0,19593.0,11174.0,7983.0,,0.0,0.0,1.0,1.0,32.0,77.0,163.0,371.0,734.0,1067.0,1580.0,,43.0,44.0,25.0,155.0,1325.0,1888.0,2682.0,3689.0,4051.0,3281.0,2778.0,,2979.0,14612.0,2411.0,9010.0,17.0,324.0,26.0,1881.0,1521.0,7223.0,0.0,41.0
Georgia,GA,2020-08-07,20282.0,4117,209004,1995937.0,,,,2731.0,,,,170.0,2626.0,53285.0,250.0,14891.0,76110.0,61672.0,26842.0,91257.0,90905.0,4.0,68.0,1830.0,7.0,130.0,56.0,2022.0,249.0,3783.0,85.0,2020-08-07 00:00:00,3700.0,795.0,2331.0,3247.0,10716.0,50381.0,35870.0,33345.0,30131.0,19969.0,11378.0,8110.0,,0.0,0.0,1.0,1.0,32.0,80.0,169.0,378.0,750.0,1090.0,1616.0,,44.0,46.0,27.0,157.0,1338.0,1909.0,2720.0,3751.0,4109.0,3330.0,2808.0,,3020.0,14806.0,2456.0,9104.0,18.0,328.0,27.0,1908.0,1547.0,7350.0,0.0,43.0
Georgia,GA,2020-08-08,20556.0,4186,213427,2043693.0,,,,3028.0,,,,180.0,2685.0,54324.0,264.0,15111.0,77993.0,62870.0,27236.0,92899.0,93292.0,4.0,69.0,1865.0,7.0,130.0,59.0,2052.0,254.0,3841.0,91.0,2020-08-08 00:00:00,3739.0,812.0,2381.0,3302.0,10946.0,51297.0,36555.0,34015.0,30785.0,20409.0,11638.0,8259.0,,0.0,0.0,1.0,1.0,31.0,80.0,172.0,387.0,772.0,1104.0,1638.0,,45.0,47.0,27.0,156.0,1357.0,1933.0,2750.0,3798.0,4168.0,3377.0,2850.0,,3062.0,14991.0,2503.0,9216.0,18.0,336.0,28.0,1941.0,1576.0,7441.0,0.0,48.0
